filename,language,domain,original_split,split
ar_hi_000317_0.png,hindi,acts_rules,train,train
np_mr_000239_1.png,marathi,newspaper,val,train
fm_hi_000373_1.png,hindi,forms,train,train
nt_hi_000275_0.png,hindi,notice,train,train
fm_en_000344_0.png,english,forms,train,train
nt_mr_000706.png,marathi,notice,train,train
np_mr_000283_1.png,marathi,newspaper,train,train
fm_en_000081_0.png,english,forms,val,train
np_hi_000491_1.png,hindi,newspaper,train,train
qp_mr_000367_1.png,marathi,question_paper,train,train
fm_en_000348_0.png,english,forms,train,train
nt_en_000025_1.png,english,notice,train,train
ar_hi_000220_0.png,hindi,acts_rules,val,train
ar_mr_000274_0.png,marathi,acts_rules,train,train
qp_mr_000358_1.png,marathi,question_paper,train,train
fm_en_000210_0.png,english,forms,train,train
nt_mr_000126.png,marathi,notice,train,train
ar_en_000419.png,english,acts_rules,train,train
nt_mr_000077.png,marathi,notice,train,train
np_en_000034_0.png,english,newspaper,train,train
ar_en_001018.png,english,acts_rules,train,train
ar_mr_000793_1.png,marathi,acts_rules,val,train
ar_mr_000655_1.png,marathi,acts_rules,train,train
np_en_000181_0.png,english,newspaper,train,train
fm_hi_000012_0.png,hindi,forms,train,train
nt_hi_000012_0.png,hindi,notice,train,train
fm_mr_000099_0.png,marathi,forms,train,train
nt_mr_000196.png,marathi,notice,val,train
fm_hi_000019_0.png,hindi,forms,train,train
ar_hi_000073_0.png,hindi,acts_rules,train,train
ar_mr_000785_1.png,marathi,acts_rules,train,train
ar_mr_000442_0.png,marathi,acts_rules,train,train
ar_en_000682.png,english,acts_rules,train,train
qp_hi_000338_0.png,hindi,question_paper,train,train
ar_en_000191.png,english,acts_rules,val,train
qp_hi_000019_0.png,hindi,question_paper,train,train
np_en_000350_1.png,english,newspaper,train,train
fm_en_000258_0.png,english,forms,train,train
nt_en_000532_1.png,english,notice,train,train
ar_hi_000417_1.png,hindi,acts_rules,train,train
np_hi_000144_1.png,hindi,newspaper,train,train
qp_hi_000460_0.png,hindi,question_paper,train,train
qp_mr_000035_0.png,marathi,question_paper,val,train
fm_hi_000140_0.png,hindi,forms,train,train
np_en_000469_1.png,english,newspaper,train,train
ar_en_000501.png,english,acts_rules,train,train
nt_hi_000444_1.png,hindi,notice,train,train
fm_hi_000077_0.png,hindi,forms,train,train
nt_mr_000127.png,marathi,notice,val,train
np_en_000507_1.png,english,newspaper,train,train
nt_hi_000022_0.png,hindi,notice,train,train
fm_hi_000241_0.png,hindi,forms,test,train
ar_mr_000022_0.png,marathi,acts_rules,train,train
fm_mr_000069_0.png,marathi,forms,train,train
nt_en_000292_1.png,english,notice,val,train
fm_mr_000595_1.png,marathi,forms,train,train
fm_en_000265_0.png,english,forms,val,train
np_en_000453_1.png,english,newspaper,train,train
fm_hi_000487_1.png,hindi,forms,train,train
qp_hi_000509_0.png,hindi,question_paper,train,train
ar_en_001306.png,english,acts_rules,test,train
ar_hi_000200_0.png,hindi,acts_rules,train,train
fm_hi_000460_1.png,hindi,forms,train,train
fm_hi_000081_0.png,hindi,forms,val,train
qp_mr_000623_1.png,marathi,question_paper,train,train
np_en_000210_1.png,english,newspaper,val,train
qp_mr_000122_0.png,marathi,question_paper,train,train
ar_hi_000515_1.png,hindi,acts_rules,train,train
ar_en_000330.png,english,acts_rules,train,train
ar_mr_000969_1.png,marathi,acts_rules,train,train
np_mr_000479_1.png,marathi,newspaper,test,train
qp_hi_000889_0.png,hindi,question_paper,train,train
np_hi_000113_1.png,hindi,newspaper,train,train
fm_hi_000567_1.png,hindi,forms,train,train
np_mr_000033_1.png,marathi,newspaper,train,train
fm_mr_000500_1.png,marathi,forms,train,train
qp_mr_000096_0.png,marathi,question_paper,train,train
ar_mr_000150_0.png,marathi,acts_rules,train,train
ar_mr_000476_0.png,marathi,acts_rules,train,train
fm_hi_000272_1.png,hindi,forms,train,train
ar_en_000592.png,english,acts_rules,train,train
ar_hi_000232_0.png,hindi,acts_rules,train,train
fm_mr_000229_0.png,marathi,forms,train,train
ar_mr_000536_0.png,marathi,acts_rules,train,train
ar_en_000071.png,english,acts_rules,test,train
nt_hi_000597_1.png,hindi,notice,train,train
nt_en_000356_1.png,english,notice,train,train
ar_hi_000538_1.png,hindi,acts_rules,val,train
ar_mr_000088_0.png,marathi,acts_rules,train,train
qp_mr_000481_1.png,marathi,question_paper,val,train
nt_mr_000588.png,marathi,notice,train,train
qp_mr_000562_1.png,marathi,question_paper,train,train
qp_mr_000186_0.png,marathi,question_paper,val,train
nt_mr_000632.png,marathi,notice,train,train
ar_en_001347.png,english,acts_rules,val,train
ar_en_001168.png,english,acts_rules,train,train
nt_en_000412_1.png,english,notice,train,train
ar_hi_000167_0.png,hindi,acts_rules,train,train
nt_mr_000338.png,marathi,notice,train,train
nt_hi_000577_1.png,hindi,notice,train,train
ar_en_000567.png,english,acts_rules,train,train
ar_hi_000053_0.png,hindi,acts_rules,train,train
nt_hi_000072_0.png,hindi,notice,train,train
ar_hi_000298_0.png,hindi,acts_rules,train,train
qp_hi_000259_0.png,hindi,question_paper,train,train
fm_mr_000423_0.png,marathi,forms,val,train
np_mr_000442_1.png,marathi,newspaper,test,train
fm_mr_000194_0.png,marathi,forms,train,train
fm_mr_000554_1.png,marathi,forms,train,train
fm_hi_000055_0.png,hindi,forms,train,train
ar_hi_000288_0.png,hindi,acts_rules,train,train
np_hi_000176_1.png,hindi,newspaper,train,train
ar_hi_000385_1.png,hindi,acts_rules,train,train
qp_hi_000686_0.png,hindi,question_paper,train,train
np_en_000025_0.png,english,newspaper,train,train
fm_mr_000160_0.png,marathi,forms,train,train
qp_hi_000741_0.png,hindi,question_paper,test,train
nt_hi_000240_0.png,hindi,notice,train,train
nt_hi_000391_1.png,hindi,notice,train,train
fm_hi_000068_0.png,hindi,forms,train,train
qp_hi_000556_0.png,hindi,question_paper,train,train
ar_en_001204.png,english,acts_rules,train,train
ar_en_000268.png,english,acts_rules,train,train
ar_hi_000197_0.png,hindi,acts_rules,train,train
fm_hi_000740_1.png,hindi,forms,train,train
ar_en_001050.png,english,acts_rules,val,train
fm_hi_000250_0.png,hindi,forms,train,train
fm_mr_000433_0.png,marathi,forms,train,train
nt_hi_000403_1.png,hindi,notice,train,train
ar_hi_000319_0.png,hindi,acts_rules,train,train
np_mr_000272_1.png,marathi,newspaper,train,train
ar_en_000467.png,english,acts_rules,train,train
ar_en_000561.png,english,acts_rules,val,train
nt_mr_000466.png,marathi,notice,train,train
np_hi_000461_1.png,hindi,newspaper,train,train
np_hi_000224_1.png,hindi,newspaper,train,train
np_mr_000299_1.png,marathi,newspaper,train,train
qp_hi_000532_0.png,hindi,question_paper,train,train
nt_hi_000031_0.png,hindi,notice,train,train
ar_mr_000799_1.png,marathi,acts_rules,val,train
ar_en_001310.png,english,acts_rules,val,train
fm_mr_000622_1.png,marathi,forms,test,train
qp_mr_000034_0.png,marathi,question_paper,val,train
qp_hi_000492_0.png,hindi,question_paper,train,train
ar_mr_000766_1.png,marathi,acts_rules,train,train
nt_en_000510_1.png,english,notice,train,train
nt_hi_000544_1.png,hindi,notice,val,train
ar_en_000615.png,english,acts_rules,train,train
nt_hi_000475_1.png,hindi,notice,train,train
qp_mr_000558_1.png,marathi,question_paper,train,train
qp_hi_000678_0.png,hindi,question_paper,train,train
np_mr_000397_1.png,marathi,newspaper,train,train
nt_en_000239_1.png,english,notice,train,train
nt_hi_000436_1.png,hindi,notice,train,train
qp_mr_000507_1.png,marathi,question_paper,train,train
ar_en_000507.png,english,acts_rules,train,train
nt_en_000457_1.png,english,notice,train,train
fm_en_000490_0.png,english,forms,val,train
qp_mr_000649_1.png,marathi,question_paper,train,train
fm_hi_000228_0.png,hindi,forms,test,train
ar_en_001283.png,english,acts_rules,test,train
np_hi_000045_1.png,hindi,newspaper,test,train
qp_mr_000619_1.png,marathi,question_paper,train,train
qp_mr_000305_1.png,marathi,question_paper,train,train
ar_mr_000058_0.png,marathi,acts_rules,train,train
np_mr_000227_1.png,marathi,newspaper,train,train
fm_mr_000339_0.png,marathi,forms,train,train
fm_hi_000435_1.png,hindi,forms,train,train
fm_hi_000442_1.png,hindi,forms,train,train
nt_en_000114_1.png,english,notice,train,train
qp_mr_000460_1.png,marathi,question_paper,train,train
qp_mr_000658_1.png,marathi,question_paper,train,train
ar_hi_000533_1.png,hindi,acts_rules,train,train
ar_hi_000600_1.png,hindi,acts_rules,train,train
np_en_000391_1.png,english,newspaper,train,train
fm_en_000381_0.png,english,forms,train,train
fm_hi_000219_0.png,hindi,forms,train,train
fm_en_000525_0.png,english,forms,test,train
fm_en_000340_0.png,english,forms,train,train
fm_en_000230_0.png,english,forms,train,train
qp_hi_000120_0.png,hindi,question_paper,train,train
fm_en_000448_0.png,english,forms,train,train
ar_en_001025.png,english,acts_rules,train,train
fm_hi_000798_1.png,hindi,forms,train,train
nt_en_000281_1.png,english,notice,train,train
fm_mr_000267_0.png,marathi,forms,train,train
np_hi_000005_1.png,hindi,newspaper,train,train
ar_en_000651.png,english,acts_rules,train,train
nt_mr_000470.png,marathi,notice,train,train
qp_hi_000203_0.png,hindi,question_paper,train,train
qp_hi_000018_0.png,hindi,question_paper,train,train
ar_en_001354.png,english,acts_rules,val,train
nt_hi_000422_1.png,hindi,notice,val,train
fm_hi_000681_1.png,hindi,forms,train,train
qp_hi_000382_0.png,hindi,question_paper,train,train
fm_en_000363_0.png,english,forms,train,train
fm_en_000162_0.png,english,forms,train,train
nt_mr_000307.png,marathi,notice,train,train
fm_en_000238_0.png,english,forms,test,train
ar_en_001184.png,english,acts_rules,train,train
np_mr_000491_1.png,marathi,newspaper,train,train
fm_hi_000344_1.png,hindi,forms,train,train
qp_hi_000079_0.png,hindi,question_paper,test,train
qp_mr_000483_1.png,marathi,question_paper,test,train
ar_en_001138.png,english,acts_rules,val,train
np_en_000195_0.png,english,newspaper,train,train
ar_en_000741.png,english,acts_rules,train,train
nt_mr_000061.png,marathi,notice,val,train
np_mr_000288_1.png,marathi,newspaper,train,train
ar_en_000209.png,english,acts_rules,train,train
nt_en_000284_1.png,english,notice,train,train
fm_mr_000463_1.png,marathi,forms,train,train
ar_en_000107.png,english,acts_rules,train,train
fm_hi_000061_0.png,hindi,forms,train,train
nt_en_000138_1.png,english,notice,train,train
qp_hi_000543_0.png,hindi,question_paper,train,train
nt_mr_000405.png,marathi,notice,val,train
qp_mr_000410_1.png,marathi,question_paper,test,train
nt_en_000487_1.png,english,notice,train,train
nt_hi_000311_1.png,hindi,notice,train,train
ar_mr_000028_0.png,marathi,acts_rules,test,train
ar_en_001485.png,english,acts_rules,train,train
nt_mr_000037.png,marathi,notice,train,train
fm_hi_000717_1.png,hindi,forms,train,train
ar_mr_000539_0.png,marathi,acts_rules,train,train
fm_mr_000534_1.png,marathi,forms,train,train
fm_mr_000243_0.png,marathi,forms,train,train
nt_hi_000335_1.png,hindi,notice,train,train
nt_hi_000196_0.png,hindi,notice,train,train
fm_en_000306_0.png,english,forms,train,train
np_hi_000105_1.png,hindi,newspaper,train,train
np_en_000418_1.png,english,newspaper,train,train
nt_hi_000048_0.png,hindi,notice,train,train
ar_mr_000972_1.png,marathi,acts_rules,train,train
ar_mr_000662_1.png,marathi,acts_rules,train,train
ar_mr_000837_1.png,marathi,acts_rules,val,train
ar_mr_000483_0.png,marathi,acts_rules,train,train
ar_mr_000059_0.png,marathi,acts_rules,train,train
ar_en_000888.png,english,acts_rules,train,train
fm_hi_000225_0.png,hindi,forms,val,train
ar_mr_000100_0.png,marathi,acts_rules,train,train
ar_en_001371.png,english,acts_rules,train,train
nt_hi_000572_1.png,hindi,notice,train,train
ar_mr_000026_0.png,marathi,acts_rules,train,train
ar_mr_000068_0.png,marathi,acts_rules,test,train
nt_mr_000746.png,marathi,notice,train,train
qp_hi_000233_0.png,hindi,question_paper,train,train
ar_mr_000356_0.png,marathi,acts_rules,train,train
qp_mr_000622_1.png,marathi,question_paper,test,train
ar_mr_001073_1.png,marathi,acts_rules,train,train
np_mr_000235_1.png,marathi,newspaper,test,train
ar_en_001096.png,english,acts_rules,val,train
qp_hi_000255_0.png,hindi,question_paper,train,train
ar_mr_000075_0.png,marathi,acts_rules,train,train
nt_en_000426_1.png,english,notice,train,train
qp_hi_000081_0.png,hindi,question_paper,train,train
fm_hi_000666_1.png,hindi,forms,train,train
fm_mr_000505_1.png,marathi,forms,train,train
ar_mr_000263_0.png,marathi,acts_rules,train,train
ar_mr_000868_1.png,marathi,acts_rules,train,train
fm_hi_000176_0.png,hindi,forms,train,train
np_mr_000374_1.png,marathi,newspaper,train,train
ar_mr_000272_0.png,marathi,acts_rules,train,train
nt_mr_000435.png,marathi,notice,train,train
ar_en_000834.png,english,acts_rules,test,train
ar_hi_000670_1.png,hindi,acts_rules,val,train
nt_mr_000672.png,marathi,notice,train,train
qp_hi_000891_0.png,hindi,question_paper,train,train
ar_en_001193.png,english,acts_rules,test,train
fm_hi_000611_1.png,hindi,forms,train,train
ar_hi_000101_0.png,hindi,acts_rules,train,train
nt_hi_000028_0.png,hindi,notice,train,train
fm_hi_000080_0.png,hindi,forms,train,train
fm_mr_000015_0.png,marathi,forms,train,train
ar_hi_000043_0.png,hindi,acts_rules,train,train
ar_mr_000302_0.png,marathi,acts_rules,train,train
fm_hi_000509_1.png,hindi,forms,train,train
nt_hi_000185_0.png,hindi,notice,test,train
nt_en_000411_1.png,english,notice,val,train
nt_en_000077_1.png,english,notice,train,train
ar_mr_000383_0.png,marathi,acts_rules,train,train
np_en_000369_1.png,english,newspaper,test,train
nt_hi_000606_1.png,hindi,notice,train,train
np_mr_000463_1.png,marathi,newspaper,train,train
fm_hi_000056_0.png,hindi,forms,train,train
np_en_000003_0.png,english,newspaper,train,train
fm_hi_000354_1.png,hindi,forms,val,train
ar_en_000174.png,english,acts_rules,test,train
ar_en_000665.png,english,acts_rules,test,train
np_hi_000145_1.png,hindi,newspaper,train,train
ar_mr_000371_0.png,marathi,acts_rules,train,train
np_en_000096_0.png,english,newspaper,train,train
ar_mr_000520_0.png,marathi,acts_rules,train,train
ar_mr_000063_0.png,marathi,acts_rules,train,train
fm_en_000339_0.png,english,forms,train,train
nt_mr_000520.png,marathi,notice,train,train
qp_mr_000680_1.png,marathi,question_paper,train,train
ar_en_001345.png,english,acts_rules,train,train
ar_en_000045.png,english,acts_rules,test,train
np_mr_000224_1.png,marathi,newspaper,train,train
nt_hi_000323_1.png,hindi,notice,train,train
qp_mr_000496_1.png,marathi,question_paper,train,train
np_en_000081_0.png,english,newspaper,train,train
nt_en_000126_1.png,english,notice,train,train
nt_hi_000525_1.png,hindi,notice,val,train
ar_en_001252.png,english,acts_rules,train,train
qp_mr_000632_1.png,marathi,question_paper,train,train
np_mr_000250_1.png,marathi,newspaper,val,train
ar_mr_000054_0.png,marathi,acts_rules,train,train
nt_mr_000334.png,marathi,notice,train,train
fm_hi_000301_1.png,hindi,forms,train,train
ar_mr_000671_1.png,marathi,acts_rules,train,train
fm_en_000048_0.png,english,forms,val,train
qp_mr_000489_1.png,marathi,question_paper,train,train
ar_mr_000911_1.png,marathi,acts_rules,train,train
qp_mr_000152_0.png,marathi,question_paper,train,train
qp_hi_000756_0.png,hindi,question_paper,test,train
nt_en_000410_1.png,english,notice,train,train
ar_en_000499.png,english,acts_rules,val,train
fm_mr_000427_0.png,marathi,forms,train,train
fm_en_000172_0.png,english,forms,train,train
fm_en_000149_0.png,english,forms,train,train
fm_en_000353_0.png,english,forms,train,train
qp_hi_000548_0.png,hindi,question_paper,train,train
fm_hi_000150_0.png,hindi,forms,train,train
nt_en_000125_1.png,english,notice,train,train
fm_hi_000235_0.png,hindi,forms,val,train
ar_en_000604.png,english,acts_rules,train,train
nt_mr_000610.png,marathi,notice,train,train
nt_hi_000063_0.png,hindi,notice,train,train
np_en_000358_1.png,english,newspaper,train,train
ar_hi_000212_0.png,hindi,acts_rules,test,train
np_en_000203_1.png,english,newspaper,train,train
nt_hi_000384_1.png,hindi,notice,train,train
ar_hi_000354_0.png,hindi,acts_rules,train,train
ar_en_001375.png,english,acts_rules,train,train
ar_mr_000110_0.png,marathi,acts_rules,train,train
ar_mr_000995_1.png,marathi,acts_rules,train,train
fm_en_000229_0.png,english,forms,train,train
ar_hi_000231_0.png,hindi,acts_rules,val,train
fm_hi_000048_0.png,hindi,forms,train,train
np_en_000293_1.png,english,newspaper,test,train
np_hi_000453_1.png,hindi,newspaper,train,train
np_en_000176_0.png,english,newspaper,train,train
fm_hi_000178_0.png,hindi,forms,train,train
np_hi_000221_1.png,hindi,newspaper,test,train
np_en_000093_0.png,english,newspaper,train,train
ar_mr_000152_0.png,marathi,acts_rules,val,train
qp_mr_000456_1.png,marathi,question_paper,train,train
fm_en_000192_0.png,english,forms,train,train
ar_mr_000095_0.png,marathi,acts_rules,train,train
nt_hi_000360_1.png,hindi,notice,test,train
qp_mr_000459_1.png,marathi,question_paper,train,train
np_en_000304_1.png,english,newspaper,train,train
fm_en_000253_0.png,english,forms,train,train
np_hi_000390_1.png,hindi,newspaper,val,train
fm_mr_000434_0.png,marathi,forms,train,train
nt_mr_000526.png,marathi,notice,train,train
fm_hi_000490_1.png,hindi,forms,train,train
nt_hi_000269_0.png,hindi,notice,train,train
ar_en_000549.png,english,acts_rules,train,train
qp_hi_000484_0.png,hindi,question_paper,train,train
np_en_000134_0.png,english,newspaper,train,train
fm_hi_000300_1.png,hindi,forms,train,train
np_hi_000110_1.png,hindi,newspaper,train,train
np_mr_000486_1.png,marathi,newspaper,train,train
ar_mr_000684_1.png,marathi,acts_rules,train,train
ar_mr_000835_1.png,marathi,acts_rules,train,train
qp_mr_000633_1.png,marathi,question_paper,train,train
nt_hi_000246_0.png,hindi,notice,train,train
fm_hi_000559_1.png,hindi,forms,test,train
np_en_000220_1.png,english,newspaper,train,train
fm_en_000386_0.png,english,forms,train,train
nt_mr_000428.png,marathi,notice,train,train
qp_mr_000637_1.png,marathi,question_paper,train,train
ar_en_000329.png,english,acts_rules,train,train
ar_en_001471.png,english,acts_rules,train,train
qp_hi_000004_0.png,hindi,question_paper,train,train
nt_mr_000321.png,marathi,notice,train,train
fm_hi_000749_1.png,hindi,forms,train,train
ar_en_000379.png,english,acts_rules,train,train
np_en_000440_1.png,english,newspaper,train,train
nt_mr_000552.png,marathi,notice,train,train
ar_mr_000770_1.png,marathi,acts_rules,test,train
ar_mr_000827_1.png,marathi,acts_rules,train,train
ar_mr_000927_1.png,marathi,acts_rules,train,train
qp_hi_000648_0.png,hindi,question_paper,train,train
ar_en_000476.png,english,acts_rules,train,train
nt_en_000027_1.png,english,notice,train,train
nt_en_000021_1.png,english,notice,train,train
nt_hi_000385_1.png,hindi,notice,train,train
nt_mr_000502.png,marathi,notice,train,train
ar_hi_000110_0.png,hindi,acts_rules,train,train
np_mr_000207_1.png,marathi,newspaper,train,train
ar_mr_000792_1.png,marathi,acts_rules,train,train
fm_mr_000209_0.png,marathi,forms,train,train
fm_mr_000308_0.png,marathi,forms,train,train
ar_en_000372.png,english,acts_rules,train,train
nt_mr_000091.png,marathi,notice,train,train
fm_hi_000296_1.png,hindi,forms,train,train
fm_hi_000110_0.png,hindi,forms,train,train
ar_en_001402.png,english,acts_rules,train,train
nt_hi_000366_1.png,hindi,notice,train,train
ar_en_001465.png,english,acts_rules,train,train
ar_en_001311.png,english,acts_rules,train,train
fm_en_000280_0.png,english,forms,train,train
fm_en_000297_0.png,english,forms,train,train
nt_mr_000688.png,marathi,notice,train,train
qp_mr_000430_1.png,marathi,question_paper,train,train
fm_en_000366_0.png,english,forms,train,train
nt_en_000386_1.png,english,notice,train,train
ar_mr_000756_1.png,marathi,acts_rules,train,train
np_en_000362_1.png,english,newspaper,train,train
qp_mr_000223_1.png,marathi,question_paper,train,train
ar_mr_000484_0.png,marathi,acts_rules,train,train
ar_hi_000579_1.png,hindi,acts_rules,train,train
ar_hi_000440_1.png,hindi,acts_rules,val,train
ar_mr_000311_0.png,marathi,acts_rules,test,train
nt_en_000468_1.png,english,notice,val,train
ar_hi_000279_0.png,hindi,acts_rules,train,train
nt_mr_000143.png,marathi,notice,train,train
ar_hi_000097_0.png,hindi,acts_rules,train,train
qp_hi_000851_0.png,hindi,question_paper,test,train
nt_en_000139_1.png,english,notice,test,train
qp_hi_000183_0.png,hindi,question_paper,train,train
fm_en_000234_0.png,english,forms,train,train
np_en_000171_0.png,english,newspaper,train,train
ar_hi_000406_1.png,hindi,acts_rules,train,train
ar_en_000011.png,english,acts_rules,train,train
nt_hi_000016_0.png,hindi,notice,train,train
qp_mr_000285_1.png,marathi,question_paper,test,train
np_mr_000240_1.png,marathi,newspaper,test,train
ar_mr_000595_1.png,marathi,acts_rules,train,train
qp_hi_000192_0.png,hindi,question_paper,train,train
qp_hi_000034_0.png,hindi,question_paper,train,train
qp_hi_000722_0.png,hindi,question_paper,train,train
fm_hi_000668_1.png,hindi,forms,train,train
nt_mr_000729.png,marathi,notice,train,train
fm_en_000220_0.png,english,forms,test,train
fm_mr_000035_0.png,marathi,forms,train,train
ar_en_000449.png,english,acts_rules,test,train
ar_en_000185.png,english,acts_rules,val,train
nt_mr_000147.png,marathi,notice,train,train
ar_mr_000956_1.png,marathi,acts_rules,train,train
ar_hi_000327_0.png,hindi,acts_rules,train,train
ar_en_001482.png,english,acts_rules,train,train
fm_en_000429_0.png,english,forms,train,train
ar_hi_000087_0.png,hindi,acts_rules,train,train
np_hi_000547_1.png,hindi,newspaper,train,train
fm_hi_000014_0.png,hindi,forms,train,train
qp_mr_000054_0.png,marathi,question_paper,train,train
np_mr_000499_1.png,marathi,newspaper,train,train
np_mr_000444_1.png,marathi,newspaper,train,train
qp_hi_000293_0.png,hindi,question_paper,train,train
ar_hi_000176_0.png,hindi,acts_rules,train,train
fm_hi_000009_0.png,hindi,forms,train,train
nt_en_000509_1.png,english,notice,train,train
fm_mr_000077_0.png,marathi,forms,train,train
qp_hi_000335_0.png,hindi,question_paper,train,train
ar_en_000882.png,english,acts_rules,train,train
ar_hi_000150_0.png,hindi,acts_rules,train,train
nt_mr_000171.png,marathi,notice,train,train
ar_en_001232.png,english,acts_rules,train,train
ar_hi_000360_1.png,hindi,acts_rules,test,train
ar_en_000082.png,english,acts_rules,train,train
ar_mr_000544_0.png,marathi,acts_rules,train,train
qp_mr_000393_1.png,marathi,question_paper,train,train
qp_hi_000253_0.png,hindi,question_paper,train,train
ar_mr_000763_1.png,marathi,acts_rules,train,train
np_hi_000286_1.png,hindi,newspaper,train,train
ar_hi_000483_1.png,hindi,acts_rules,train,train
nt_mr_000088.png,marathi,notice,train,train
fm_hi_000426_1.png,hindi,forms,test,train
qp_mr_000146_0.png,marathi,question_paper,train,train
qp_hi_000673_0.png,hindi,question_paper,val,train
np_mr_000232_1.png,marathi,newspaper,train,train
ar_en_001147.png,english,acts_rules,train,train
ar_mr_000401_0.png,marathi,acts_rules,test,train
ar_mr_000585_1.png,marathi,acts_rules,train,train
np_mr_000445_1.png,marathi,newspaper,train,train
nt_mr_000649.png,marathi,notice,train,train
nt_mr_000647.png,marathi,notice,train,train
np_hi_000287_1.png,hindi,newspaper,train,train
fm_hi_000377_1.png,hindi,forms,val,train
ar_en_000694.png,english,acts_rules,train,train
fm_hi_000627_1.png,hindi,forms,train,train
ar_mr_000082_0.png,marathi,acts_rules,val,train
nt_en_000346_1.png,english,notice,train,train
nt_en_000069_1.png,english,notice,train,train
np_en_000205_1.png,english,newspaper,train,train
np_mr_000043_1.png,marathi,newspaper,train,train
nt_mr_000012.png,marathi,notice,train,train
ar_mr_001069_1.png,marathi,acts_rules,test,train
fm_hi_000645_1.png,hindi,forms,train,train
np_en_000510_1.png,english,newspaper,train,train
qp_mr_000299_1.png,marathi,question_paper,test,train
ar_hi_000701_1.png,hindi,acts_rules,train,train
nt_en_000085_1.png,english,notice,train,train
ar_en_000610.png,english,acts_rules,train,train
ar_mr_000638_1.png,marathi,acts_rules,train,train
fm_en_000103_0.png,english,forms,train,train
nt_mr_000569.png,marathi,notice,test,train
ar_mr_000588_1.png,marathi,acts_rules,test,train
ar_mr_000850_1.png,marathi,acts_rules,train,train
np_hi_000188_1.png,hindi,newspaper,train,train
fm_hi_000637_1.png,hindi,forms,train,train
np_en_000411_1.png,english,newspaper,train,train
ar_mr_000795_1.png,marathi,acts_rules,train,train
qp_hi_000046_0.png,hindi,question_paper,train,train
nt_hi_000542_1.png,hindi,notice,train,train
ar_hi_000077_0.png,hindi,acts_rules,train,train
fm_en_000576_0.png,english,forms,train,train
nt_hi_000171_0.png,hindi,notice,test,train
fm_en_000349_0.png,english,forms,train,train
ar_hi_000302_0.png,hindi,acts_rules,train,train
ar_mr_000740_1.png,marathi,acts_rules,train,train
nt_mr_000411.png,marathi,notice,train,train
fm_en_000388_0.png,english,forms,train,train
np_mr_000004_1.png,marathi,newspaper,train,train
fm_mr_000266_0.png,marathi,forms,train,train
ar_hi_000645_1.png,hindi,acts_rules,train,train
ar_mr_000825_1.png,marathi,acts_rules,train,train
qp_hi_000540_0.png,hindi,question_paper,train,train
fm_hi_000468_1.png,hindi,forms,train,train
ar_mr_000190_0.png,marathi,acts_rules,train,train
ar_en_001108.png,english,acts_rules,train,train
np_hi_000376_1.png,hindi,newspaper,val,train
ar_mr_000385_0.png,marathi,acts_rules,test,train
ar_en_000950.png,english,acts_rules,train,train
ar_mr_000768_1.png,marathi,acts_rules,train,train
ar_en_000975.png,english,acts_rules,train,train
ar_en_000490.png,english,acts_rules,train,train
np_en_000312_1.png,english,newspaper,train,train
fm_hi_000733_1.png,hindi,forms,train,train
np_en_000330_1.png,english,newspaper,train,train
ar_mr_001072_1.png,marathi,acts_rules,test,train
ar_en_001275.png,english,acts_rules,train,train
np_en_000537_1.png,english,newspaper,train,train
qp_hi_000457_0.png,hindi,question_paper,train,train
qp_hi_000244_0.png,hindi,question_paper,train,train
ar_hi_000411_1.png,hindi,acts_rules,train,train
np_mr_000040_1.png,marathi,newspaper,train,train
fm_hi_000122_0.png,hindi,forms,train,train
np_mr_000199_1.png,marathi,newspaper,train,train
ar_en_000737.png,english,acts_rules,train,train
nt_mr_000758.png,marathi,notice,test,train
nt_mr_000134.png,marathi,notice,train,train
np_en_000230_1.png,english,newspaper,train,train
np_en_000509_1.png,english,newspaper,train,train
qp_mr_000591_1.png,marathi,question_paper,train,train
nt_en_000155_1.png,english,notice,train,train
qp_mr_000370_1.png,marathi,question_paper,train,train
np_hi_000426_1.png,hindi,newspaper,train,train
qp_mr_000458_1.png,marathi,question_paper,train,train
ar_en_001000.png,english,acts_rules,train,train
nt_hi_000316_1.png,hindi,notice,train,train
fm_mr_000249_0.png,marathi,forms,val,train
ar_en_000914.png,english,acts_rules,train,train
np_mr_000006_1.png,marathi,newspaper,train,train
np_mr_000436_1.png,marathi,newspaper,train,train
fm_hi_000333_1.png,hindi,forms,train,train
np_en_000332_1.png,english,newspaper,val,train
fm_hi_000276_1.png,hindi,forms,train,train
nt_hi_000060_0.png,hindi,notice,test,train
qp_hi_000051_0.png,hindi,question_paper,train,train
ar_en_000541.png,english,acts_rules,train,train
fm_mr_000234_0.png,marathi,forms,train,train
ar_mr_000760_1.png,marathi,acts_rules,train,train
fm_mr_000644_1.png,marathi,forms,train,train
fm_hi_000327_1.png,hindi,forms,train,train
ar_mr_000967_1.png,marathi,acts_rules,train,train
ar_hi_000261_0.png,hindi,acts_rules,train,train
qp_hi_000252_0.png,hindi,question_paper,train,train
ar_hi_000165_0.png,hindi,acts_rules,train,train
np_hi_000218_1.png,hindi,newspaper,train,train
ar_mr_000946_1.png,marathi,acts_rules,test,train
ar_mr_000606_1.png,marathi,acts_rules,train,train
np_mr_000427_1.png,marathi,newspaper,train,train
ar_mr_000950_1.png,marathi,acts_rules,test,train
